ad_click_id,ad_id,user_id
30843,895,8478
30844,1545,8157
30845,1640,6865
30846,1273,3768
30847,637,7247
30848,1958,5481
30849,226,7852
30850,1661,8098
30851,1210,6237
30852,171,9169
30853,1741,2671
30854,1483,3799
30855,513,2297
30856,1274,6945
30857,349,4677
30858,1279,7724
30859,550,6201
30860,373,4469
30861,1262,8986
30862,1644,4391
30863,1394,7200
30864,1604,329
30865,897,7328
30866,728,9071
30867,531,6072
30868,1305,5047
30869,1537,82
30870,1862,3333
30871,486,6563
30872,700,7937
30873,603,6976
30874,196,7070
30875,322,2999
30876,738,1308
30877,1864,429
30878,1129,147
30879,1340,8070
30880,1893,5074
30881,1522,1765
30882,1770,7836
30883,797,2828
30884,897,4922
30885,1401,6976
30886,821,533
30887,1298,7316
30888,184,6046
30889,1517,9909
30890,1800,8702
30891,360,9989
30892,1593,4043
30893,312,7366
30894,725,927
30895,1125,4114
30896,742,8130
30897,1785,4181
30898,1317,1104
30899,1889,7790
30900,7,6668
30901,1900,936
30902,543,5187
30903,951,551
30904,646,762
30905,367,3727
30906,1375,7557
30907,592,9480
30908,228,7660
30909,1190,3823
30910,457,8448
30911,1302,8241
30912,1698,35
30913,1829,3224
30914,917,215
30915,687,3852
30916,1868,7218
30917,1254,7003
30918,1453,3971
30919,1921,7772
30920,617,7705
30921,1100,8798
30922,461,1557
30923,1066,2926
30924,1197,9516
30925,122,5170
30926,1249,1243
30927,869,8089
30928,150,9643
30929,804,8629
30930,410,9819
30931,210,7180
30932,805,5174
30933,100,6779
30934,158,7230
30935,1103,3954
30936,1845,3115
30937,1451,9926
30938,818,1434
30939,1886,7501
30940,1614,8799
30941,1751,1421
30942,55,3408
30943,659,878
30944,1204,4959
30945,149,7401
30946,1133,5991
30947,1193,249
30948,322,762
30949,1539,7881
30950,1933,8432
30951,845,2548
30952,65,269
30953,1446,1497
30954,1261,1179
30955,832,8717
30956,660,480
30957,1514,8332
30958,538,1428
30959,1363,3538
30960,584,7531
30961,711,1514
30962,385,3515
30963,1405,2538
30964,1366,3596
30965,161,4140
30966,104,1914
30967,1076,4419
30968,1549,5118
30969,1573,6792
30970,1858,5883
30971,1517,8932
30972,185,3821
30973,1318,8656
30974,1964,6678
30975,70,3985
30976,1119,6564
30977,1765,8049
30978,564,6911
30979,724,8577
30980,1066,2317
30981,808,3125
30982,677,9611
30983,562,1226
30984,199,377
30985,476,4872
30986,1670,287
30987,1596,9707
30988,765,9239
30989,1891,9127
30990,66,6317
30991,928,7241
30992,822,4793
30993,902,4860
30994,1306,8199
30995,750,4372
30996,756,8558
30997,1215,15
30998,185,9004
30999,709,7710
31000,575,5646
31001,195,5683
31002,918,1754
31003,1997,1590
31004,1769,5373
31005,474,1084
31006,46,4037
31007,631,4726
31008,1517,1618
31009,1658,7910
31010,1468,1648
31011,437,3245
31012,1122,6133
31013,61,7854
31014,1172,1320
31015,1876,406
31016,387,7383
31017,260,7268
31018,750,4630
31019,1340,5500
31020,727,3261
31021,1719,8510
31022,1911,7480
31023,1911,8614
31024,1152,5723
31025,1062,1817
31026,1663,3720
31027,1437,8885
31028,185,6270
31029,91,4961
31030,1633,6626
31031,553,2462
31032,693,8222
31033,1979,6292
31034,930,3322
31035,127,9598
31036,1171,100
31037,1429,4606
31038,1049,9269
31039,29,9055
31040,805,4754
31041,357,2882
31042,1926,9511
31043,1252,693
31044,1504,473
31045,580,354
31046,71,6597
31047,995,6722
31048,1013,1205
31049,1042,705
31050,472,9492
31051,1985,7229
31052,257,5419
31053,402,7168
31054,1278,2914
31055,1798,3529
31056,881,2899
31057,1687,6226
31058,1776,5257
31059,1899,6715
31060,1197,895
31061,620,851
31062,1114,3485
31063,28,3235
31064,870,4367
31065,1024,8737
31066,1714,3084
31067,1814,5888
31068,1254,3597
31069,883,2250
31070,243,1105
31071,1408,6592
31072,1894,1800
31073,1366,5250
31074,1552,4692
31075,968,9819
31076,1487,8659
31077,83,9362
31078,993,9879
31079,589,6149
31080,338,8314
31081,202,5934
31082,1018,9525
31083,1123,9554
31084,1433,7378
31085,1272,9842
31086,913,6261
31087,891,2961
31088,622,9731
31089,1883,5525
31090,1892,3827
31091,598,9681
31092,856,9809
31093,204,7167
31094,540,6545
31095,1470,8800
31096,769,6179
31097,1929,8416
31098,44,8094
31099,682,6664
31100,973,7824
31101,1602,2871
31102,1666,9821
31103,568,1173
31104,1052,8045
31105,1290,2560
31106,1358,7122
31107,318,9427
31108,140,6366
31109,854,3922
31110,1387,1494
31111,1756,7657
31112,1232,5269
31113,643,5716
31114,1404,9927
31115,1233,1310
31116,1192,9803
31117,37,735
31118,1913,5693
31119,242,3186
31120,1352,147
31121,1139,5404
31122,875,7944
31123,633,4500
31124,1291,7702
31125,1377,6449
31126,1115,1874
31127,438,2526
31128,1084,7629
31129,1650,2050
31130,1850,3195
31131,2,4635
31132,868,6593
31133,74,5936
31134,965,4414
31135,1591,4241
31136,491,5008
31137,1981,6624
31138,1501,6113
31139,28,2605
31140,508,7690
31141,723,6925
31142,970,8444
31143,1811,6247
31144,1062,5953
31145,438,5155
31146,1483,133
31147,546,8197
31148,1240,8739
31149,1371,1437
31150,1380,3080
31151,866,9267
31152,1853,1301
31153,620,9584
31154,1955,7721
31155,26,3455
31156,522,6067
31157,1653,4612
31158,349,9339
31159,984,1460
31160,885,5151
31161,1806,5941
31162,1251,2515
31163,262,2235
31164,1405,7313
31165,354,2154
31166,100,2306
31167,1544,8077
31168,392,3391
31169,1984,7900
31170,1427,147
31171,1558,8833
31172,1645,3690
31173,1970,6912
31174,1407,1285
31175,280,4376
31176,1907,1415
31177,1250,2473
31178,655,8882
31179,997,4731
31180,1344,1785
31181,833,8840
31182,566,620
31183,1728,6668
31184,334,4747
31185,1212,4001
31186,851,1898
31187,395,1024
31188,165,5889
31189,1936,9670
31190,1576,3497
31191,69,139
31192,555,8655
31193,1107,8897
31194,150,9147
31195,409,4764
31196,66,613
31197,501,8366
31198,463,4616
31199,122,8373
31200,1794,5759
31201,729,6663
31202,324,1214
31203,1470,6590
31204,1423,3164
31205,1279,1301
31206,1223,6768
31207,1026,1334
31208,152,1019
31209,848,967
31210,972,7841
31211,460,224
31212,1669,5377
31213,1678,928
31214,636,7415
31215,666,3046
31216,530,841
31217,529,34
31218,635,7157
31219,1307,2296
31220,1968,6296
31221,1910,261
31222,1265,4977
31223,1518,6206
31224,675,4691
31225,406,3430
31226,1740,9686
31227,1981,3940
31228,1882,2008
31229,201,9055
31230,788,6911
31231,1357,7086
31232,1653,3982
31233,1239,1696
31234,375,122
31235,1337,1371
31236,974,4493
31237,23,3439
31238,178,4368
31239,183,3028
31240,167,6215
31241,923,9714
31242,1875,3855
31243,1965,9638
31244,961,2830
31245,855,2754
31246,1088,6008
31247,1495,3196
31248,1987,418
31249,1749,2512
31250,1643,4023
31251,1604,8172
31252,29,7889
31253,1218,9361
31254,968,2605
31255,378,4772
31256,584,7471
31257,895,4826
31258,1968,8634
31259,1497,4841
31260,743,7028
31261,281,7336
31262,533,4379
31263,1095,1552
31264,285,7691
31265,1588,3657
31266,1219,781
31267,1434,9502
31268,1175,246
31269,630,232
31270,1206,3100
31271,427,3942
31272,1388,3473
31273,1492,2722
31274,282,5321
31275,1249,4107
31276,455,4220
31277,1033,3096
31278,10,6746
31279,1672,4336
31280,1863,2093
31281,675,1070
31282,1721,8459
31283,1406,7054
31284,1156,6418
31285,715,2315
31286,71,6536
31287,159,2533
31288,136,3426
31289,436,7212
31290,1567,1571
31291,1254,487
31292,858,6848
31293,216,4686
31294,481,2117
31295,1856,3879
31296,143,6111
31297,1529,7029
31298,1436,7777
31299,845,117
31300,439,1168
31301,1769,419
31302,1436,7550
31303,32,4932
31304,170,8409
31305,1221,9057
31306,542,698
31307,1187,5063
31308,1802,4508
31309,885,8721
31310,762,1317
31311,443,7151
31312,1648,9143
31313,1090,9347
31314,763,4028
31315,1672,4146
31316,1116,4727
31317,325,4354
31318,265,1400
31319,1291,5363
31320,613,2082
31321,953,7329
31322,1168,4363
31323,362,3522
31324,982,5576
31325,873,6831
31326,997,6122
31327,1593,3438
31328,1522,3220
31329,106,1365
31330,848,7316
31331,1323,9262
31332,299,8423
31333,515,708
31334,1631,3675
31335,578,4872
31336,473,2734
31337,1565,4452
31338,1683,5754
31339,1028,2999
31340,388,6237
31341,1214,2070
31342,1655,7463
31343,1449,3941
31344,234,4057
31345,1748,5625
31346,394,2008
31347,290,8307
31348,1730,2798
31349,575,6824
31350,668,5466
31351,1843,6114
31352,1526,8896
31353,1989,4328
31354,1715,3964
31355,1374,8741
31356,73,6197
31357,346,6663
31358,338,7169
31359,1385,5694
31360,792,4045
31361,601,1045
31362,1543,6773
31363,835,3780
31364,1927,7761
31365,488,1705
31366,788,5608
31367,562,5981
31368,164,2132
31369,1560,5189
31370,1912,8026
31371,359,736
31372,1594,2407
31373,1878,7749
31374,1564,2556
31375,252,2376
31376,1816,8473
31377,883,3775
31378,1079,6932
31379,1321,994
31380,1984,3042
31381,1273,1695
31382,1701,2156
31383,1670,5359
31384,596,3043
31385,1840,3318
31386,634,4730
31387,1366,5392
31388,508,5452
31389,1261,9276
31390,550,8785
31391,989,7943
31392,274,5411
31393,376,9423
31394,854,8154
31395,766,5366
31396,1440,2212
31397,709,1910
31398,166,369
31399,1909,4506
31400,1705,822
31401,984,9889
31402,1448,4068
31403,1362,2716
31404,322,558
31405,25,3016
31406,1927,3332
31407,242,576
31408,1306,3684
31409,828,2660
31410,1963,1595
31411,1451,419
31412,1602,3743
31413,1428,3210
31414,435,2985
31415,603,1228
31416,281,4337
31417,1869,6772
31418,361,4649
31419,1943,3094
31420,1249,5824
31421,781,3058
31422,1325,2584
31423,757,8727
31424,1479,2824
31425,184,6747
31426,1915,7166
31427,1150,6247
31428,823,6435
31429,1811,3673
31430,448,1112
31431,730,4500
31432,486,9817
31433,1866,9759
31434,1528,3685
31435,806,1163
31436,1969,8843
31437,770,9764
31438,505,9891
31439,133,4576
31440,392,6376
31441,173,3241
31442,138,7601
31443,413,295
31444,559,2498
31445,1733,4750
31446,879,5242
31447,1323,9952
31448,1105,2296
31449,582,4890
31450,326,2399
31451,1652,417
31452,1078,640
31453,896,256
31454,1190,382
31455,1568,1509
31456,742,1910
31457,369,5136
31458,1327,6988
31459,1681,5315
31460,837,7947
31461,84,2347
31462,537,5465
31463,984,6638
31464,771,5461
31465,1245,4983
31466,45,4863
31467,1737,475
31468,1342,9719
31469,607,5981
31470,542,3459
31471,1164,6712
31472,463,1515
31473,150,7761
31474,885,5433
31475,1070,1785
31476,1293,3818
31477,1113,7947
31478,838,1553
31479,1408,9917
31480,1969,2942
31481,306,750
31482,457,6772
31483,318,3706
31484,811,1739
31485,1799,7137
31486,1560,5350
31487,422,2164
31488,383,9715
31489,1066,1823
31490,973,2672
31491,1814,6553
31492,2000,8585
31493,48,6758
31494,1732,4586
31495,1202,3872
31496,1172,3008
31497,1552,860
31498,1497,9837
31499,351,2021
31500,1109,7444
31501,1232,3176
31502,649,633
31503,1493,1643
31504,408,4853
31505,253,4294
31506,1864,6346
31507,1557,4497
31508,759,8778
31509,1975,6306
31510,65,1654
31511,1144,8152
31512,170,4310
31513,1047,8462
31514,282,3996
31515,1741,4594
31516,136,354
31517,1979,1893
31518,1273,6367
31519,1004,8800
31520,1151,2851
31521,1956,9215
31522,1482,1743
31523,71,5387
31524,1045,6026
31525,1554,5813
31526,512,4221
31527,30,2623
31528,244,7218
31529,1017,2653
31530,1603,9690
31531,17,9381
31532,1876,3362
31533,1996,5687
31534,787,1886
31535,911,6138
31536,1685,10
31537,1177,7567
31538,1206,9360
31539,511,3145
31540,1635,4466
31541,1365,7361
31542,1888,6719
31543,1574,1092
31544,947,970
31545,381,2875
31546,1780,3286
31547,1238,5007
31548,1779,4011
31549,1855,7525
31550,1316,6642
31551,1512,6913
31552,401,4391
31553,831,1888
31554,122,6199
31555,184,9574
31556,1387,1801
31557,671,8416
31558,567,2239
31559,1299,8841
31560,533,6929
31561,1313,1238
31562,332,2545
31563,177,2770
31564,1827,8190
31565,307,8434
31566,243,2372
31567,671,7790
31568,1262,7152
31569,812,4089
31570,15,7835
31571,1724,5957
31572,197,3342
31573,1983,9889
31574,453,2696
31575,773,6826
31576,1987,9208
31577,510,2793
31578,1787,9776
31579,1582,8594
31580,1578,5811
31581,1974,6202
31582,1295,3856
31583,1666,8511
31584,1727,6044
31585,729,7380
31586,1472,133
31587,403,1460
31588,1380,9959
31589,954,5319
31590,252,8139
31591,1361,2438
31592,1835,3490
31593,377,9279
31594,864,4047
31595,1578,1653
31596,1787,4471
31597,224,5146
31598,34,4324
31599,1549,9061
31600,1548,4285
31601,1921,6466
31602,1475,8096
31603,300,5247
31604,1283,5640
31605,733,5746
31606,1461,7121
31607,1000,8010
31608,1522,8537
31609,275,2052
31610,1858,7871
31611,859,1040
31612,26,4446
31613,173,1286
31614,165,670
31615,961,8111
31616,872,6707
31617,269,8289
31618,1073,1147
31619,600,1768
31620,1048,8040
31621,757,560
31622,1395,366
31623,141,1972
31624,106,4351
31625,628,6282
31626,1605,6417
31627,446,9352
31628,388,124
31629,482,966
31630,1651,4019
31631,131,857
31632,276,2209
31633,345,3376
31634,1770,9950
31635,436,8480
31636,1503,7133
31637,1526,806
31638,40,7003
31639,1861,267
31640,770,7963
31641,24,4586
31642,1490,436
31643,1534,9628
31644,1545,2101
31645,1780,9040
31646,377,3161
31647,543,5010
31648,1724,9929
31649,474,8399
31650,308,688
31651,178,9210
31652,437,817
31653,234,9359
31654,893,2676
31655,169,3958
31656,506,2437
31657,9,260
31658,996,3046
31659,733,814
31660,555,9970
31661,1067,7181
31662,1199,2290
31663,238,6374
31664,1992,2195
31665,1547,9493
31666,1523,8769
31667,1361,7220
31668,1005,5272
31669,1152,5801
31670,118,9493
31671,1447,8605
31672,1196,707
31673,1604,5596
31674,845,1562
31675,939,1127
31676,1629,848
31677,183,8933
31678,1082,9367
31679,1960,7817
31680,379,9866
31681,1042,4269
31682,134,9332
31683,906,4359
31684,1978,2811
31685,1664,4744
31686,1283,12
31687,640,6545
31688,205,8393
31689,299,9876
31690,1690,3559
31691,1094,5435
31692,1114,8551
31693,1753,8304
31694,1595,9506
31695,1409,97
31696,1012,9778
31697,479,7769
31698,1258,3787
31699,1694,7260
31700,1413,2375
31701,1034,1864
31702,478,6050
31703,627,9757
31704,1256,385
31705,1056,4558
31706,1253,8672
31707,886,1446
31708,1943,9137
31709,1324,5343
31710,1453,7909
31711,394,2443
31712,666,7258
31713,1185,5503
31714,1024,3880
31715,373,6226
31716,1537,1962
31717,924,5980
31718,238,2341
31719,1467,4421
31720,1131,2648
31721,1818,3257
31722,197,2463
31723,1770,5358
31724,401,8843
31725,1757,6759
31726,1125,1310
31727,1061,7646
31728,81,377
31729,1179,7164
31730,1167,4033
31731,1232,8646
31732,457,3020
31733,1089,310
31734,1393,7353
31735,1240,5146
31736,256,184
31737,1820,2283
31738,1714,2139
31739,1725,1966
31740,212,2778
31741,1768,8854
31742,743,3533
31743,305,7817
31744,166,2939
31745,1792,6545
31746,830,4080
31747,1923,5977
31748,1876,1498
31749,1817,6545
31750,933,5487
31751,310,1848
31752,843,1088
31753,1145,4866
31754,433,8065
31755,261,363
31756,1963,2598
31757,1872,4449
31758,1360,386
31759,1899,5253
31760,1301,5634
31761,219,6607
31762,672,7971
31763,143,2553
31764,1906,8484
31765,27,2460
31766,614,4443
31767,332,5480
31768,771,6508
31769,146,3502
31770,152,9501
31771,1266,8935
31772,35,7243
31773,1550,6472
31774,28,6119
31775,819,8254
31776,1083,6280
31777,92,9371
31778,1479,4938
31779,738,5027
31780,259,9173
31781,217,8695
31782,1333,4546
31783,1416,1057
31784,89,1572
31785,1127,2484
31786,341,5007
31787,943,6271
31788,423,6025
31789,778,8762
31790,1531,1846
31791,1490,1875
31792,273,2226
31793,1324,8196
31794,1870,5061
31795,1209,9881
31796,1340,818
31797,957,6083
31798,501,2586
31799,1034,2598
31800,1776,2455
31801,988,4101
31802,1296,853
31803,706,9069
31804,291,8643
31805,928,5164
31806,209,7332
31807,1625,9439
31808,1114,6932
31809,496,7109
31810,1090,8612
31811,1290,4941
31812,829,3109
31813,1613,7257
31814,523,3727
31815,229,3747
31816,1399,6197
31817,76,8712
31818,775,9421
31819,1542,8191
31820,1679,9309
31821,690,1103
31822,1793,3350
31823,1203,7926
31824,1992,8511
31825,1311,2884
31826,1186,2692
31827,1437,181
31828,567,9028
31829,1580,3036
31830,1935,5359
31831,233,4330
31832,548,3779
31833,237,7243
31834,1394,4861
31835,508,7688
31836,1143,8239
31837,689,5602
31838,33,6361
31839,835,7154
31840,12,757
31841,451,7883
31842,445,5186
31843,296,6395
31844,181,3218
31845,1096,5929
31846,80,2854
31847,1836,1002
31848,1139,7102
31849,1228,2022
31850,1204,8960
31851,516,5649
31852,1100,8700
31853,1119,5831
31854,413,6832
31855,1835,7787
31856,788,6391
31857,1894,9692
31858,262,8893
31859,1434,4737
31860,1541,7258
31861,773,9381
31862,1954,8998
31863,1004,5183
31864,1343,12
31865,1959,3285
31866,314,4810
31867,1455,7469
31868,458,1027
31869,1492,4868
31870,1287,4745
31871,1845,6232
31872,634,9129
31873,1014,7781
31874,1692,9845
31875,1629,6199
31876,709,3885
31877,264,9891
31878,580,3655
31879,1121,1444
31880,1369,3491
31881,1516,5514
31882,1537,4951
31883,1776,2821
31884,1557,4649
31885,973,9646
31886,1645,6157
31887,855,9044
31888,324,9492
31889,1055,4190
31890,647,5620
31891,918,430
31892,796,828
31893,882,8117
31894,1736,474
31895,642,8347
31896,1540,1440
31897,1643,8675
31898,1695,3502
31899,1304,7706
31900,940,5296
31901,1180,8230
31902,125,9103
31903,244,7007
31904,1223,5129
31905,389,8487
31906,1583,4523
31907,1116,9235
31908,1899,9289
31909,1298,2316
31910,514,8032
31911,1831,3258
31912,874,4210
31913,434,4693
31914,471,9126
31915,1703,3778
31916,609,4311
31917,1732,6149
31918,573,2936
31919,934,9516
31920,1046,294
31921,1822,1118
31922,1997,8973
31923,1023,8831
31924,1304,364
31925,1213,3058
31926,556,6658
31927,868,7303
31928,1537,6828
31929,549,7173
31930,219,5452
31931,1967,4307
31932,521,51
31933,1852,6976
31934,1890,7640
31935,1180,4723
31936,288,391
31937,1671,3765
31938,1819,7915
31939,1898,2297
31940,1582,6062
31941,1789,2086
31942,449,8768
31943,1567,7295
31944,711,2239
31945,1256,1317
31946,1227,9408
31947,302,7680
31948,1709,9842
31949,1072,4961
31950,541,9619
31951,1171,927
31952,622,2801
31953,1592,93
31954,959,9309
31955,111,5299
31956,586,4101
31957,1423,3937
31958,580,6226
31959,1057,7859
31960,910,2677
31961,930,4373
31962,706,3349
31963,101,2472
31964,1688,7774
31965,1287,4773
31966,658,372
31967,539,3462
31968,1018,9606
31969,274,193
31970,785,7263
31971,1433,6531
31972,843,8833
31973,893,4861
31974,1471,4717
31975,1614,3181
31976,352,9592
31977,446,2458
31978,468,6725
31979,837,8756
31980,674,2904
31981,1011,7699
31982,1070,7547
31983,1257,175
31984,640,4858
31985,308,1825
31986,831,6028
31987,1941,2493
31988,370,908
31989,1568,1138
31990,1752,2845
31991,613,6601
31992,364,8875
31993,95,3177
31994,923,9624
31995,1923,9425
31996,352,2521
31997,1956,7509
31998,1335,5628
31999,828,4458
32000,1119,9243
32001,878,482
32002,54,9956
32003,774,9487
32004,230,1827
32005,1111,6677
32006,1456,329
32007,1171,2301
32008,391,459
32009,636,1186
32010,529,1730
32011,623,4723
32012,523,912
32013,1708,113
32014,643,508
32015,1056,2877
32016,32,9516
32017,683,9513
32018,643,4573
32019,1198,6362
32020,414,224
32021,977,3716
32022,1312,1313
32023,540,6069
32024,559,6374
32025,194,9158
32026,1090,5793
32027,1611,108
32028,1461,9125
32029,1506,8389
32030,1569,5079
32031,343,5132
32032,755,3061
32033,1594,6907
32034,1145,1311
32035,1026,2504
32036,393,6334
32037,1559,5646
32038,1850,3584
32039,460,2568
32040,1612,6522
32041,1852,5276
32042,1460,8141
32043,298,3515
32044,846,4389
32045,1417,9082
32046,1309,8434
32047,690,9615
32048,1850,1028
32049,374,5721
32050,567,3433
32051,1283,5323
32052,701,6759
32053,539,8195
32054,616,8212
32055,1742,3708
32056,1530,2448
32057,101,150
32058,119,6876
32059,105,7583
32060,1882,533
32061,639,5514
32062,545,68
32063,1932,6739
32064,975,9991
32065,602,5853
32066,1007,3801
32067,175,7286
32068,1597,8068
32069,1748,5751
32070,935,4877
32071,1591,5367
32072,755,8551
32073,1033,399
32074,906,9027
32075,729,4535
32076,803,5256
32077,103,1041
32078,51,3246
32079,1341,5516
32080,1955,207
32081,663,7648
32082,333,4816
32083,1848,1593
32084,1644,5991
32085,921,6629
32086,1631,8953
32087,1476,3870
32088,1126,1782
32089,1538,248
32090,1138,4765
32091,1374,4687
32092,1481,2489
32093,1992,1904
32094,722,8717
32095,319,6362
32096,169,5282
32097,1640,8920
32098,1972,5500
32099,1305,7492
32100,637,4230
32101,569,509
32102,355,4906
32103,71,4524
32104,501,3503
32105,1004,1760
32106,1402,4993
32107,658,3784
32108,788,7747
32109,1732,1389
32110,531,9063
32111,794,2890
32112,1496,2626
